UserID,Age,Gender,Device,OS,Source,IsNewUser
9844,59,Male,iPhone 14,iOS,Organic,1
9845,29,Female,Huawei P50,Android,Organic,1
9846,18,Male,Huawei P50,Android,Paid Ads,1
9847,59,Female,nan,Android,Paid Ads,0
9848,26,Male,Xiaomi Note 11,Android,Organic,0
9849,20,Male,Google Pixel 7,Android,Organic,0
9850,43,Female,Huawei P50,Android,Organic,1
9851,26,Male,Xiaomi Note 11,Android,Referral,0
9852,59,Male,Samsung S21,Android,Organic,1
9853,33,Female,iPhone 14,iOS,Organic,0
9854,41,Female,Samsung S21,Android,Organic,1
9855,31,Female,Huawei P50,Android,nan,0
9856,20,Female,Xiaomi Note 11,Android,Organic,0
9857,51,Female,Samsung S23,Android,Organic,0
9858,50,Female,iPhone 12,iOS,Organic,0
9859,41,Male,Samsung S21,Android,Referral,0
9860,26,Male,Google Pixel 7,Android,Organic,0
9861,30,Male,Samsung S23,Android,Paid Ads,0
9862,19,Male,Samsung S23,Android,Paid Ads,0
9863,24,Female,Samsung S21,Android,Organic,1
9864,38,Female,Xiaomi Note 11,Android,Referral,0
9865,36,Female,nan,Android,Organic,0
9866,42,Male,Huawei P50,Android,Referral,0
9867,39,Male,iPhone 12,iOS,Paid Ads,0
9868,28,Male,Samsung S23,Android,Referral,0
9869,50,Female,Samsung S21,Android,Organic,0
9870,49,Male,Samsung S23,Android,Organic,0
9871,38,Female,Xiaomi Note 11,Android,Organic,0
9872,56,Male,Samsung S21,Android,Paid Ads,1
9873,37,Female,Google Pixel 7,Android,Organic,0
9874,25,Female,Samsung S23,Android,Referral,1
9875,59,Female,nan,Android,Paid Ads,0
9876,54,Male,iPhone 12,iOS,Referral,1
9877,26,Male,iPhone 14,iOS,Paid Ads,0
9878,42,Male,Xiaomi Note 11,Android,Paid Ads,0
9879,42,Female,Xiaomi Note 11,Android,Organic,1
9880,50,Male,Xiaomi Note 11,Android,Referral,1
9881,19,Male,nan,Android,Paid Ads,0
9882,36,Female,Samsung S23,Android,Organic,0
9883,37,Female,Samsung S23,Android,Referral,0
9884,59,Female,Huawei P50,Android,Referral,0
9885,58,Female,Samsung S23,Android,Organic,1
9886,59,Female,Samsung S21,Android,Referral,1
9887,46,Female,Google Pixel 7,Android,Organic,1
9888,23,Female,Xiaomi Note 11,Android,Organic,1
9889,34,Male,Samsung S21,Android,Organic,1
9890,42,Female,Samsung S21,Android,Referral,0
9891,55,Female,Samsung S21,Android,Paid Ads,0
9892,21,Male,iPhone 12,iOS,Referral,0
9893,47,Female,Huawei P50,Android,Paid Ads,1
9894,37,Male,iPhone 14,iOS,Referral,0
9895,20,Male,iPhone 14,iOS,Referral,0
9896,40,Female,Xiaomi Note 11,Android,Referral,1
9897,35,Female,Google Pixel 7,Android,Organic,0
9898,43,Female,Google Pixel 7,Android,Organic,1
9899,53,Male,Samsung S21,Android,Paid Ads,0
9900,25,Female,Huawei P50,Android,Organic,0
9901,34,Male,Samsung S23,Android,Referral,0
9902,48,Male,Samsung S23,Android,Referral,1
9903,54,Male,Huawei P50,Android,Organic,0
9904,50,Male,Samsung S21,Android,Organic,0
9905,44,Male,Huawei P50,Android,Paid Ads,1
9906,21,Female,Samsung S23,Android,Paid Ads,0
9907,39,Female,Huawei P50,Android,Paid Ads,0
9908,43,nan,Samsung S21,Android,Organic,0
9909,49,Female,Huawei P50,Android,Organic,0
9910,41,Male,Xiaomi Note 11,Android,Paid Ads,0
9911,52,Female,Xiaomi Note 11,Android,Paid Ads,0
9912,54,Female,Samsung S23,Android,Organic,1
9913,49,Male,nan,Android,Organic,1
9914,24,Female,Samsung S23,Android,Organic,0
9915,50,Female,Samsung S23,Android,Organic,0
9916,48,Male,Google Pixel 7,Android,Referral,0
9917,29,Female,Samsung S21,Android,Organic,1
9918,28,Female,Samsung S21,Android,nan,1
9919,41,Female,Google Pixel 7,Android,Organic,1
9920,25,Male,iPhone 14,nan,Paid Ads,0
9921,49,Female,Huawei P50,Android,Paid Ads,1
9922,55,Female,Xiaomi Note 11,Android,Paid Ads,0
9923,39,nan,Samsung S23,Android,Organic,0
9924,51,Male,Samsung S21,Android,Organic,0
9925,36,Male,Google Pixel 7,Android,Paid Ads,0
9926,37,Female,Huawei P50,Android,Paid Ads,1
9927,31,Male,Samsung S23,Android,Organic,1
9928,50,Male,Samsung S21,Android,Organic,1
9929,27,Male,Samsung S21,Android,Referral,0
9930,33,Female,Google Pixel 7,Android,Referral,0
9931,21,Female,Xiaomi Note 11,Android,Organic,1
9932,44,Female,Samsung S21,Android,Referral,1
9933,45,Male,Google Pixel 7,Android,Paid Ads,1
9934,33,Female,Huawei P50,Android,Organic,1
9935,50,Male,iPhone 12,iOS,Organic,0
9936,36,Female,Google Pixel 7,Android,Paid Ads,1
9937,38,Male,Huawei P50,Android,Referral,0
9938,39,Male,nan,Android,Organic,0
9939,26,Male,Samsung S21,Android,Paid Ads,0
9940,26,Female,Samsung S21,Android,Referral,0
9941,26,Female,nan,Android,nan,0
9942,44,Male,iPhone 12,iOS,Organic,0
9943,34,Male,Samsung S23,Android,Paid Ads,1
9944,25,Male,Samsung S23,nan,Organic,1
9945,33,Female,Xiaomi Note 11,Android,Paid Ads,0
9946,35,Male,Samsung S21,Android,Paid Ads,1
9947,50,Male,Huawei P50,Android,Paid Ads,1
9948,18,Female,Samsung S21,Android,Organic,0
9949,29,Female,Xiaomi Note 11,Android,Paid Ads,0
9950,23,Male,Samsung S23,Android,Organic,0
9951,58,Female,Samsung S21,Android,Organic,0
9952,22,Female,iPhone 14,iOS,Paid Ads,1
9953,33,Female,nan,Android,nan,0
9954,35,Male,Xiaomi Note 11,Android,Paid Ads,1
9955,35,Female,Xiaomi Note 11,Android,Organic,0
9956,18,Female,Google Pixel 7,Android,Referral,1
9957,36,nan,iPhone 12,iOS,Organic,0
9958,25,Male,Google Pixel 7,Android,Organic,1
9959,20,Female,iPhone 14,iOS,Paid Ads,0
9960,42,Female,Google Pixel 7,Android,Organic,0
9961,22,Female,iPhone 14,iOS,Paid Ads,0
9962,57,Female,Huawei P50,Android,Paid Ads,1
9963,36,Male,Xiaomi Note 11,Android,Paid Ads,1
9964,35,Male,Samsung S21,Android,Organic,0
9965,48,Male,Samsung S21,Android,Organic,0
9966,50,Female,iPhone 14,iOS,Referral,1
9967,35,Female,Huawei P50,Android,Organic,0
9968,56,Female,iPhone 14,iOS,Organic,0
9969,33,Female,Samsung S23,Android,Organic,0
9970,33,Male,Samsung S21,Android,Organic,1
9971,55,Male,nan,Android,Organic,0
9972,58,Female,Xiaomi Note 11,Android,Organic,0
9973,24,nan,iPhone 14,iOS,nan,1
9974,31,Male,Xiaomi Note 11,Android,nan,0
9975,42,Male,nan,Android,Paid Ads,1
9976,49,Male,Xiaomi Note 11,Android,Paid Ads,1
9977,55,Male,Samsung S23,Android,Organic,1
9978,39,Male,Samsung S21,Android,Referral,0
9979,33,Female,iPhone 12,iOS,Organic,1
9980,46,Male,Samsung S21,Android,Organic,1
9981,33,Male,Xiaomi Note 11,Android,Organic,0
9982,29,Female,Google Pixel 7,Android,Organic,0
9983,34,nan,Huawei P50,Android,Organic,0
9984,54,Male,Google Pixel 7,Android,Organic,1
9985,44,Female,iPhone 14,iOS,nan,0
9986,42,Male,Google Pixel 7,Android,Paid Ads,0
9987,30,Female,Xiaomi Note 11,Android,Paid Ads,1
9988,25,Female,Samsung S23,Android,Organic,1
9989,22,Female,Xiaomi Note 11,Android,Organic,0
9990,29,Male,iPhone 12,iOS,Paid Ads,0
9991,58,Female,iPhone 12,iOS,Paid Ads,0
9992,20,Female,Samsung S23,Android,Referral,0
9993,52,Male,iPhone 14,nan,Organic,1
9994,50,Male,Samsung S23,Android,Organic,0
9995,39,Female,Samsung S21,Android,Paid Ads,0
9996,26,Female,Huawei P50,Android,Referral,1
9997,58,Male,Huawei P50,Android,Organic,0
9998,35,Female,nan,Android,Paid Ads,0
9999,46,Male,Huawei P50,Android,Organic,1
10000,56,Male,nan,Android,Referral,1
10001,44,Female,Google Pixel 7,Android,Paid Ads,0
10002,53,Male,nan,Android,Organic,0
10003,34,Male,Xiaomi Note 11,Android,Paid Ads,0
10004,51,Male,Huawei P50,Android,Paid Ads,1
10005,20,Female,iPhone 14,iOS,Organic,1
10006,22,Male,Xiaomi Note 11,Android,Organic,0
10007,31,nan,Huawei P50,Android,Organic,1
10008,20,Male,Samsung S23,Android,nan,0
10009,40,Female,iPhone 14,iOS,Organic,1
10010,56,Male,Samsung S23,Android,Organic,1
10011,47,Female,Google Pixel 7,Android,Organic,0
10012,40,Female,Google Pixel 7,Android,Paid Ads,0
10013,44,Male,Samsung S23,nan,Organic,0
10014,27,Male,Samsung S21,Android,Referral,1
10015,42,Male,Huawei P50,Android,Organic,1
10016,30,Male,Google Pixel 7,Android,Organic,1
10017,33,Male,Samsung S21,Android,Organic,1
10018,58,Female,Huawei P50,Android,Organic,1
10019,51,Female,Samsung S21,Android,Organic,0
10020,54,Male,Samsung S21,Android,Referral,0
10021,39,Male,Huawei P50,Android,Paid Ads,1
10022,34,Male,Huawei P50,Android,Referral,0
10023,40,Male,Samsung S21,Android,Organic,0
10024,53,Female,iPhone 12,iOS,Paid Ads,0
10025,26,Female,iPhone 14,iOS,Paid Ads,0
10026,19,Male,Huawei P50,Android,Organic,1
10027,49,Male,Huawei P50,Android,Paid Ads,0
10028,39,Female,Samsung S23,Android,Referral,0
10029,30,Male,Samsung S21,Android,Organic,1
10030,25,Male,Samsung S21,Android,Organic,1
10031,18,Female,Huawei P50,Android,Referral,0
10032,34,Female,Samsung S21,Android,Organic,0
10033,29,Male,Samsung S23,Android,Paid Ads,0
10034,21,Female,Google Pixel 7,Android,Organic,0
10035,30,Male,Samsung S21,Android,Paid Ads,0
10036,48,Female,Samsung S21,Android,Paid Ads,1
10037,58,Male,Samsung S21,Android,Paid Ads,1
10038,24,Female,Xiaomi Note 11,Android,Referral,0
10039,40,Female,Huawei P50,Android,Organic,0
10040,41,Male,Samsung S23,Android,Referral,0
10041,22,Female,iPhone 14,iOS,Organic,1
10042,22,Female,Samsung S23,Android,Paid Ads,1
10043,34,Male,iPhone 14,iOS,Organic,0
10044,47,Female,iPhone 12,iOS,Organic,1
10045,26,Female,Xiaomi Note 11,Android,Paid Ads,0
10046,23,Female,nan,Android,Organic,0
10047,42,Male,Huawei P50,Android,Organic,1
10048,36,Male,Google Pixel 7,Android,Organic,1
10049,33,Male,Google Pixel 7,Android,Paid Ads,0
10050,38,Male,Huawei P50,Android,Paid Ads,1
10051,19,Female,Google Pixel 7,Android,Referral,0
10052,27,Male,Xiaomi Note 11,Android,Referral,0
10053,33,Male,Samsung S21,Android,Paid Ads,0
10054,54,Male,iPhone 14,iOS,Organic,0
10055,32,Male,Samsung S23,Android,Organic,0
10056,30,Female,Huawei P50,Android,Organic,0
10057,30,Female,Xiaomi Note 11,Android,Organic,0
10058,49,Male,iPhone 14,iOS,Referral,1
10059,25,Male,Xiaomi Note 11,Android,Referral,0
10060,35,Male,Samsung S23,Android,Organic,0
10061,53,Male,Huawei P50,Android,Referral,1
10062,43,Male,iPhone 14,iOS,Referral,0
10063,27,Female,Google Pixel 7,Android,Referral,1
10064,48,Male,Xiaomi Note 11,Android,Organic,0
10065,50,Female,nan,Android,Organic,0
10066,46,Female,Xiaomi Note 11,Android,Organic,0
10067,22,Male,Huawei P50,Android,Organic,1
10068,30,Female,iPhone 12,iOS,Organic,0
10069,18,Female,iPhone 14,iOS,Organic,1
10070,40,Female,Samsung S21,Android,Referral,0
10071,57,Female,Xiaomi Note 11,Android,Organic,1
10072,20,Male,Samsung S23,Android,Paid Ads,0
10073,20,Female,Samsung S21,Android,Referral,1
10074,24,Male,Xiaomi Note 11,Android,Referral,0
10075,53,Female,Xiaomi Note 11,Android,Paid Ads,0
10076,52,Male,Samsung S23,Android,Paid Ads,1
10077,32,Male,iPhone 12,iOS,Organic,0
10078,57,Female,Huawei P50,Android,Organic,1
10079,20,Male,Xiaomi Note 11,Android,Organic,0
10080,46,Male,Samsung S21,Android,Organic,1
10081,47,Male,Xiaomi Note 11,nan,Referral,0
10082,56,Female,Samsung S21,Android,Organic,0
10083,35,Female,Samsung S23,Android,Organic,1
10084,28,Female,Samsung S21,Android,Paid Ads,1
10085,55,Female,Huawei P50,Android,Paid Ads,1
10086,57,Female,nan,Android,Organic,0
10087,18,Male,iPhone 14,iOS,Organic,1
10088,46,Male,iPhone 12,iOS,Paid Ads,1
10089,27,Female,Samsung S21,Android,Paid Ads,0
10090,45,Male,Xiaomi Note 11,Android,Paid Ads,0
10091,48,Male,iPhone 14,iOS,Organic,0
10092,36,Male,Huawei P50,Android,Organic,0
10093,20,Female,Samsung S23,Android,Organic,0
10094,53,Male,Xiaomi Note 11,Android,Organic,1
10095,32,Female,Samsung S23,Android,Organic,1
10096,50,Female,Huawei P50,Android,Referral,0
10097,58,Female,iPhone 12,iOS,Paid Ads,0
10098,43,nan,Google Pixel 7,Android,Paid Ads,0
10099,33,Male,Xiaomi Note 11,Android,Organic,0
10100,53,Female,Xiaomi Note 11,Android,Organic,1
10101,50,Female,Samsung S23,Android,Organic,0
10102,37,Female,iPhone 12,iOS,Organic,0
10103,30,Female,Xiaomi Note 11,Android,Paid Ads,1
10104,50,Male,Huawei P50,Android,Paid Ads,1
10105,22,Female,iPhone 12,iOS,Referral,1
10106,54,Male,Samsung S23,Android,Paid Ads,1
10107,31,nan,iPhone 14,iOS,Referral,1
10108,44,Female,Xiaomi Note 11,Android,nan,1
10109,40,Female,Google Pixel 7,Android,nan,1
10110,31,Female,Xiaomi Note 11,Android,Paid Ads,0
10111,57,Male,Samsung S21,Android,Organic,1
10112,21,Male,iPhone 14,iOS,Organic,0
10113,56,Female,Google Pixel 7,Android,nan,0
10114,36,Male,Samsung S21,Android,Organic,0
10115,21,Male,iPhone 12,iOS,Organic,0
10116,47,Female,Xiaomi Note 11,Android,Organic,0
10117,36,Male,Samsung S21,Android,Paid Ads,1
10118,48,Female,Huawei P50,Android,Referral,1
10119,48,Female,iPhone 14,iOS,Organic,0
10120,26,Female,Samsung S23,Android,Organic,1
10121,30,Female,Samsung S21,Android,Paid Ads,1
10122,31,Male,Xiaomi Note 11,Android,Paid Ads,1
10123,27,Male,Samsung S23,Android,Organic,0
10124,48,Male,Google Pixel 7,Android,Referral,1
10125,54,nan,Samsung S23,Android,Paid Ads,0
10126,40,Male,iPhone 12,iOS,Organic,0
10127,44,Male,Samsung S21,Android,Organic,0
10128,23,Female,nan,Android,Organic,1
10129,43,Male,Samsung S23,Android,Referral,0
10130,19,Female,Xiaomi Note 11,Android,Organic,0
10131,30,Female,Huawei P50,Android,Organic,1
10132,36,Female,iPhone 12,iOS,Organic,1
10133,18,Female,Xiaomi Note 11,Android,Paid Ads,1
10134,57,Male,Samsung S21,Android,Organic,0
10135,49,Female,Samsung S21,Android,Paid Ads,1
10136,39,Female,Samsung S21,Android,Organic,0
10137,46,Male,Huawei P50,Android,Referral,0
10138,19,Male,Samsung S21,Android,Paid Ads,0
10139,57,Female,iPhone 12,iOS,Organic,0
10140,55,Male,iPhone 12,iOS,Organic,0
10141,28,Female,iPhone 14,iOS,Organic,0
10142,34,Male,Huawei P50,Android,Paid Ads,1
10143,25,Male,Samsung S23,nan,Paid Ads,1
10144,39,Female,Huawei P50,nan,Referral,0
10145,21,Male,Huawei P50,Android,Organic,0
10146,28,Female,Huawei P50,Android,Organic,0
10147,25,Male,Samsung S21,Android,Paid Ads,0
10148,26,Male,Samsung S21,Android,Paid Ads,0
10149,43,Female,Xiaomi Note 11,Android,Paid Ads,1
10150,19,Female,Samsung S23,Android,Organic,0
10151,33,Female,Samsung S23,Android,nan,0
10152,48,Female,iPhone 12,iOS,Organic,1
10153,23,Female,nan,Android,Organic,0
10154,38,Female,iPhone 12,iOS,Organic,0
10155,43,Male,iPhone 14,iOS,Organic,0
10156,36,Female,Xiaomi Note 11,Android,Referral,0
10157,45,Male,iPhone 14,iOS,Organic,1
10158,25,Male,iPhone 14,iOS,Organic,1
10159,31,Male,iPhone 14,iOS,Organic,0
10160,41,Male,iPhone 12,iOS,Organic,1
10161,54,Female,Samsung S21,Android,Referral,0
10162,43,Male,Samsung S21,Android,Referral,1
10163,48,Male,Samsung S23,Android,Organic,0
10164,49,Male,Samsung S23,Android,Organic,0
10165,58,Male,Samsung S23,Android,Referral,1
10166,19,Female,Xiaomi Note 11,Android,Paid Ads,1
10167,42,Male,Samsung S21,Android,Paid Ads,0
10168,19,Male,iPhone 14,iOS,Paid Ads,0
10169,59,Male,Huawei P50,Android,Paid Ads,1
10170,18,Male,Xiaomi Note 11,Android,Organic,1
10171,53,Female,iPhone 12,iOS,Paid Ads,0
10172,29,Male,nan,Android,Paid Ads,0
10173,26,Male,Xiaomi Note 11,Android,Referral,1
10174,53,Male,iPhone 14,iOS,Organic,0
10175,58,Male,nan,Android,Organic,1
10176,45,nan,Samsung S21,Android,Organic,0
10177,55,Male,nan,Android,Paid Ads,0
10178,50,Female,iPhone 14,iOS,Paid Ads,1
10179,59,Female,iPhone 14,iOS,Organic,1
10180,39,Male,Xiaomi Note 11,Android,Paid Ads,0
10181,42,nan,iPhone 12,iOS,Paid Ads,1
10182,35,Female,iPhone 12,iOS,Organic,0
10183,23,Female,Google Pixel 7,Android,Organic,0
10184,35,Male,iPhone 14,iOS,Referral,0
10185,33,Female,Huawei P50,Android,Paid Ads,1
10186,32,Male,Samsung S23,Android,Paid Ads,0
10187,25,Male,Huawei P50,Android,Referral,0
10188,30,Female,Samsung S23,Android,Organic,0
10189,24,Female,Samsung S23,Android,Organic,0
10190,34,Male,Samsung S21,Android,Organic,0
10191,49,Female,Xiaomi Note 11,Android,Organic,1
10192,39,Female,Samsung S21,Android,Referral,1
10193,30,Male,Samsung S21,Android,Organic,0
10194,40,Male,iPhone 12,iOS,Organic,0
10195,46,Male,iPhone 12,iOS,Organic,1
10196,39,Female,Samsung S21,Android,nan,0
10197,18,Female,Google Pixel 7,Android,Paid Ads,0
10198,46,Male,Samsung S21,Android,Paid Ads,0
10199,22,Female,Samsung S21,Android,Organic,1
10200,52,Female,Huawei P50,Android,Organic,1
10201,27,Female,Xiaomi Note 11,Android,Referral,0
10202,36,Male,Huawei P50,Android,Paid Ads,0
10203,54,Female,Huawei P50,Android,Organic,0
10204,24,Female,iPhone 12,iOS,Paid Ads,0
10205,52,Male,nan,Android,Organic,0
10206,30,Male,iPhone 12,iOS,Organic,0
10207,27,Female,Huawei P50,Android,Paid Ads,1
10208,19,Male,Samsung S23,Android,Organic,0
10209,23,Female,Samsung S23,Android,Referral,1
10210,25,Male,Google Pixel 7,Android,Paid Ads,0
10211,53,Male,Huawei P50,Android,Referral,1
10212,42,Male,Xiaomi Note 11,Android,Organic,0
10213,57,Male,Samsung S23,Android,Paid Ads,0
10214,24,Male,iPhone 14,iOS,Paid Ads,0
10215,40,Female,Google Pixel 7,Android,Paid Ads,0
10216,36,Male,iPhone 14,iOS,Paid Ads,0
10217,39,Female,Google Pixel 7,nan,Paid Ads,0
10218,30,Female,Samsung S23,Android,Organic,0
10219,38,Male,Samsung S21,Android,Referral,0
10220,18,Male,Xiaomi Note 11,Android,Organic,0
10221,36,Female,Google Pixel 7,Android,Referral,1
10222,50,Male,Huawei P50,Android,Referral,1
10223,21,Male,Samsung S21,Android,Paid Ads,0
10224,59,Female,Huawei P50,Android,Referral,1
10225,20,Male,nan,Android,Paid Ads,1
10226,44,Male,Huawei P50,Android,Referral,1
10227,58,Female,Huawei P50,Android,Organic,0
10228,52,Female,Xiaomi Note 11,Android,Organic,0
10229,45,Male,iPhone 12,iOS,Paid Ads,1
10230,23,Female,Xiaomi Note 11,Android,Organic,0
10231,23,Female,Google Pixel 7,Android,Paid Ads,1
10232,40,Female,Huawei P50,Android,Organic,0
10233,50,Male,Xiaomi Note 11,Android,nan,1
10234,33,nan,Google Pixel 7,Android,Paid Ads,1
10235,41,Male,Google Pixel 7,Android,Organic,1
10236,22,Female,Samsung S21,Android,Organic,1
10237,58,Male,iPhone 14,iOS,Paid Ads,1
10238,59,Female,Google Pixel 7,Android,Referral,0
10239,30,Male,Samsung S21,Android,Organic,1
10240,29,Male,Samsung S21,Android,Organic,0
10241,22,Female,Xiaomi Note 11,Android,Referral,0
10242,54,Male,Google Pixel 7,Android,nan,1
10243,48,Male,Xiaomi Note 11,Android,Organic,0
10244,45,Female,Huawei P50,Android,Organic,0
10245,45,Female,Samsung S21,Android,Paid Ads,0
10246,47,Male,Samsung S21,Android,Paid Ads,0
10247,35,Male,Xiaomi Note 11,Android,Paid Ads,0
10248,44,Female,Huawei P50,Android,Organic,0
10249,52,Female,Samsung S23,Android,Organic,0
10250,43,Male,iPhone 12,iOS,Paid Ads,0
10251,56,Female,Xiaomi Note 11,Android,Organic,0
10252,35,Female,Huawei P50,Android,Organic,0
10253,50,Male,Samsung S21,Android,Paid Ads,0
10254,42,Male,iPhone 12,iOS,Organic,0
10255,48,Male,Samsung S23,Android,Paid Ads,0
10256,54,Female,iPhone 12,iOS,Paid Ads,1
10257,19,Male,Samsung S23,Android,Organic,0
10258,50,Male,iPhone 12,iOS,Paid Ads,0
10259,56,Female,Samsung S21,Android,Paid Ads,1
10260,49,Male,Samsung S21,Android,Organic,0
10261,35,Female,iPhone 14,iOS,Paid Ads,0
10262,34,Male,iPhone 14,iOS,Organic,0
10263,51,Female,Huawei P50,Android,Organic,1
10264,56,Male,iPhone 12,iOS,Organic,0
10265,24,Male,Xiaomi Note 11,Android,Paid Ads,1
10266,59,Female,Huawei P50,Android,Paid Ads,1
10267,52,Female,iPhone 14,iOS,Organic,1
10268,47,Female,iPhone 14,iOS,Referral,0
10269,29,Female,Xiaomi Note 11,Android,Organic,0
10270,52,Female,Samsung S21,Android,Organic,1
10271,28,Female,Samsung S23,nan,Organic,1
10272,21,Female,Huawei P50,Android,Organic,1
10273,42,Female,iPhone 14,iOS,nan,1
10274,49,Female,Xiaomi Note 11,Android,Paid Ads,0
10275,37,Female,Huawei P50,Android,Paid Ads,0
10276,48,Male,iPhone 12,iOS,Organic,0
10277,21,Male,iPhone 12,iOS,Organic,1
10278,55,Male,Xiaomi Note 11,Android,nan,1
10279,18,Female,nan,Android,Organic,0
10280,20,Female,Samsung S21,Android,Organic,0
10281,54,Female,Samsung S21,Android,Organic,1
10282,39,Male,iPhone 12,iOS,Organic,0
10283,34,Male,Samsung S21,Android,Paid Ads,0
10284,31,Female,iPhone 12,iOS,Organic,0
10285,58,Female,Samsung S21,Android,Referral,1
10286,52,Male,Xiaomi Note 11,Android,Organic,0
10287,30,Female,nan,Android,Organic,1
10288,52,Male,Huawei P50,Android,Referral,0
10289,19,Male,Huawei P50,Android,Paid Ads,1
10290,30,Female,Samsung S21,Android,Paid Ads,1
10291,33,Female,iPhone 12,iOS,Organic,1
10292,35,Female,Xiaomi Note 11,Android,Organic,1
10293,24,Male,Samsung S23,Android,Referral,0
10294,53,Male,Samsung S23,Android,Paid Ads,1
10295,58,Male,iPhone 14,iOS,Organic,0
10296,47,Male,Samsung S23,Android,Organic,0
10297,59,Female,iPhone 14,iOS,Organic,0
10298,58,Male,Samsung S23,Android,Referral,0
10299,24,Male,iPhone 12,iOS,Paid Ads,0
10300,32,Male,Huawei P50,Android,Paid Ads,0
10301,57,Female,iPhone 12,iOS,Paid Ads,0
10302,36,Female,Huawei P50,Android,Referral,1
10303,54,Female,Huawei P50,Android,Paid Ads,0
10304,19,Male,Google Pixel 7,Android,Organic,1
10305,59,Male,nan,Android,Organic,0
10306,30,Male,iPhone 12,iOS,Paid Ads,0
10307,57,Male,Xiaomi Note 11,Android,Organic,1
10308,58,Male,Huawei P50,Android,Paid Ads,0
10309,48,Male,iPhone 14,iOS,Organic,0
10310,33,Female,Xiaomi Note 11,Android,Organic,0
10311,59,nan,Samsung S21,Android,Organic,1
10312,23,Male,Samsung S23,Android,Organic,1
10313,45,Female,Huawei P50,Android,Organic,0
10314,49,Male,Samsung S23,Android,Organic,0
10315,27,Female,iPhone 12,iOS,Organic,1
10316,35,Female,Huawei P50,Android,Organic,0
10317,21,Female,iPhone 14,iOS,Referral,0
10318,26,Male,Huawei P50,Android,Organic,0
10319,24,Male,nan,Android,Organic,0
10320,25,Male,Huawei P50,Android,Paid Ads,0
10321,24,Male,Xiaomi Note 11,Android,Referral,0
10322,58,Female,Google Pixel 7,Android,Organic,1
10323,57,Female,Xiaomi Note 11,nan,Organic,1
10324,20,Female,Samsung S23,Android,Paid Ads,0
10325,34,Female,Samsung S21,Android,Organic,0
10326,19,Female,Samsung S21,Android,Referral,1
10327,32,Male,Google Pixel 7,Android,Organic,0
10328,46,Male,Xiaomi Note 11,Android,Paid Ads,0
10329,39,Female,Xiaomi Note 11,Android,Paid Ads,1
10330,21,Male,Xiaomi Note 11,Android,Organic,1
10331,23,Male,Google Pixel 7,Android,Organic,1
10332,55,Male,Google Pixel 7,Android,Organic,1
10333,43,Female,iPhone 14,iOS,Paid Ads,1
10334,28,Female,Samsung S21,Android,Referral,0
